R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YJL078C	PRY3	0.0161616	0.159544	-451473	1004470	1690350	133294	89957	4	8	wilcoxon	E
YDR241W	BUD26	0.214141	0.528798	-451278	1030550	1734700	90328.1	218808	4	8	wilcoxon	E
YDL142C	CRD1	0.0040404	0.0698413	-448233	174235	712946	24916.6	68530.5	4	8	wilcoxon	E
YDL001W	RMD1	0.0161616	0.159544	-448229	1041580	1678960	105033	123842	4	8	wilcoxon	E
YDL071C	YDL071C	0.0484848	0.273413	-447972	971230	1650730	64519.8	119758	4	8	wilcoxon	E
YGR071C	ENV11	0.00808081	0.105624	-444768	1130270	1788150	156989	72660	4	8	wilcoxon	E
YMR166C	YMR166C	0.0727273	0.332255	-440564	666672	1279300	35322.9	109804	4	8	wilcoxon	E
YGL043W	DST1	0.00808081	0.105624	-440350	760149	1349080	105735	27046.6	4	8	wilcoxon	E
YKL199C	YKT9	0.0161616	0.159544	-440030	1132550	1694750	108366	123613	4	8	wilcoxon	E
YBR129C	OPY1	0.0727273	0.332255	-439582	1197920	1887600	130294	128116	4	8	wilcoxon	E
YKR019C	IRS4	0.0282828	0.213889	-439484	487927	1067480	91311.3	152582	4	8	wilcoxon	E
YBR138C	YBR138C	0.0282828	0.213889	-438149	1222380	1877640	54750.7	96538.1	4	8	wilcoxon	E
YHR116W	COX23	0.0040404	0.0698413	-438063	491256	990463	96678.9	59744.8	4	8	wilcoxon	E
YBR272C	HSM3	0.0161616	0.159544	-437847	1324730	1926440	110427	65904.4	4	8	wilcoxon	E
YBR220C	YBR220C	0.0161616	0.159544	-436549	1277960	1933770	30750.3	102187	4	8	wilcoxon	E
YDR485C	VPS72	0.0040404	0.0698413	-436374	363151	900226	15734.1	39746.8	4	8	wilcoxon	E
YBR207W	FTH1	0.0484848	0.273413	-435671	1409440	2088040	125039	102187	4	8	wilcoxon	E
YOR043W	WHI2	0.0282828	0.213889	-431837	620941	1290710	110898	140188	4	8	wilcoxon	E
YGR286C	BIO2	0.0282828	0.213889	-429420	1099760	1615380	138036	98777.5	4	8	wilcoxon	E
YNR049C	MSO1	0.0161616	0.159544	-427504	952148	1490710	120422	104877	4	8	wilcoxon	E
YHR061C	GIC1	0.0282828	0.213889	-426281	898970	1487810	105291	85015.2	4	8	wilcoxon	E
YBR177C	EHT1	0.109091	0.401739	-425680	1337960	2082000	120632	128894	4	8	wilcoxon	E
YKR016W	MIC60	0.0040404	0.0698413	-424646	271347	721290	37072.1	58844.7	4	8	wilcoxon	E
YDR205W	MSC2	0.0282828	0.213889	-424561	1001480	1678150	138492	84553.4	4	8	wilcoxon	E
YFL042C	YFL042C	0.0040404	0.0698413	-422379	1027050	1625140	106268	35932	4	8	wilcoxon	E
YLR085C	ARP6	0.0040404	0.0698413	-420823	367343	946132	41406.1	59535.8	4	8	wilcoxon	E
YAL011W	SWC3	0.00808081	0.105624	-419619	499118	1075580	67488.2	62270.8	4	8	wilcoxon	E
YNL196C	SLZ1	0.367677	0.672909	-419314	1040400	1720840	148662	93562.4	4	8	wilcoxon	E
YER098W	UBP9	0.0161616	0.159544	-418531	906674	1555860	94760.7	59762.3	4	8	wilcoxon	E
YGR050C	YGR050C	0.153535	0.460824	-418001	1176910	1779670	201490	64952.6	4	8	wilcoxon	E
YOR298C-A	MBF1	0.0484848	0.273413	-417853	1040930	1665780	121941	98394.4	4	8	wilcoxon	E
YBR169C	SSE2	0.0040404	0.0698413	-416718	1279860	1725560	89518.2	84338.8	4	8	wilcoxon	E
YBR114W	RAD16	0.0161616	0.159544	-415347	944098	1532170	97794.9	76536.2	4	8	wilcoxon	E
YHL041W	YHL041W	0.0040404	0.0698413	-413353	1033680	1605310	22173.1	102255	4	8	wilcoxon	E
YLR452C	SST2	0.214141	0.528798	-413205	319902	846101	28326.7	157255	4	8	wilcoxon	E
YOR286W	FMP31	0.0161616	0.159544	-412772	1044280	1578450	70072	75194.8	4	8	wilcoxon	E
YDR126W	SWF1	0.0040404	0.0698413	-412596	465162	1010980	34354.2	120385	4	8	wilcoxon	E
YHR077C	NMD2	1.37307e-11	2.90747e-08	-411403	972907	1537250	31386.9	29125.4	28	56	wilcoxon	E
YCR073C	SSK22	0.00808081	0.105624	-410942	1259740	1911590	86867.8	42292.1	4	8	wilcoxon	E
YPL137C	GIP3	0.0040404	0.0698413	-410735	849807	1419780	65380.1	89593.6	4	8	wilcoxon	E
YBR182C	SMP1	0.0040404	0.0698413	-409899	1039440	1579730	127771	89064.8	4	8	wilcoxon	E
