R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR244W	PEX5	0.0040404	0.0182227	-28.2516	16.1038	80.2361	3.10935	5.74982	4	8	wilcoxon	E
YPL259C	APM1	0.0040404	0.0182227	-28.2221	32.8235	105.478	1.90693	2.49079	4	8	wilcoxon	E
YBR245C	ISW1	0.0040404	0.0182227	-28.2077	29.9567	106.205	2.89429	1.79217	4	8	wilcoxon	E
YMR198W	CIK1	0.00836037	0.0304177	-28.1217	2.36501	54.7143	1.51737	4.33575	4	8	wilcoxon	E
YJR033C	RAV1	0.0040404	0.0182227	-28.1157	23.7196	89.4778	4.16179	5.86422	4	8	wilcoxon	E
YER145C	FTR1	0.0161616	0.0481664	-28.0761	28.7837	103.534	3.5628	8.29447	4	8	wilcoxon	E
YOR209C	NPT1	0.0040404	0.0182227	-28.0103	23.4917	94.274	4.69006	2.69584	4	8	wilcoxon	E
YIL040W	APQ12	0.268768	0.397801	-27.8829	8.28219	69.0443	4.32024	17.1317	4	8	wilcoxon	E
YOR297C	TIM18	0.20194	0.32125	-27.8191	24.3646	93.5275	5.45538	15.6544	4	8	wilcoxon	E
YOL068C	HST1	0.214141	0.32125	-27.7754	32.798	110.22	11.8095	2.24037	4	8	wilcoxon	E
YAL055W	PEX22	0.0040404	0.0182227	-27.7709	24.8208	92.221	1.02945	4.8068	4	8	wilcoxon	E
YDR014W	RAD61	0.214141	0.32125	-27.7388	30.1158	108.836	14.1708	3.6013	4	8	wilcoxon	E
YMR078C	CTF18	0.00808081	0.0297326	-27.4689	7.31212	65.3287	6.30359	4.05392	4	8	wilcoxon	E
YOR120W	GCY1	0.0484848	0.105897	-27.4326	13.2215	76.5258	3.94099	10.7856	4	8	wilcoxon	E
YCR033W	SNT1	0.0040404	0.0182227	-27.4111	30.6056	101.94	1.99933	2.9002	4	8	wilcoxon	E
YNR005C	YNR005C	0.0484848	0.105897	-27.2576	9.12725	63.1123	1.86275	10.7475	4	8	wilcoxon	E
YPL055C	LGE1	0.0484848	0.105897	-27.1003	4.6552	57.8951	1.42964	8.36437	4	8	wilcoxon	E
YJL047C	RTT101	0.0040404	0.0182227	-27.0368	18.6075	76.7163	3.13988	4.9754	4	8	wilcoxon	E
YOR109W	INP53	0.0040404	0.0182227	-27.0262	35.0472	110.547	3.43744	1.69505	4	8	wilcoxon	E
YKR035C	OPI8	0.00808081	0.0297326	-27.0016	22.552	92.2607	7.54126	4.45105	4	8	wilcoxon	E
YBR164C	ARL1	0.0040404	0.0182227	-26.9447	31.8057	106.055	3.18883	1.68404	4	8	wilcoxon	E
YDR090C	YDR090C	0.0282828	0.0733034	-26.8928	29.3165	93.4083	7.33309	9.42768	4	8	wilcoxon	E
YLR079W	SIC1	0.0484848	0.105897	-26.7321	6.78581	67.8036	5.87032	10.1128	4	8	wilcoxon	E
YDR469W	SDC1	0.0484848	0.105897	-26.7132	5.46297	58.7676	0.845335	10.1088	4	8	wilcoxon	E
YJL175W	YJL175W	0.20194	0.32125	-26.7085	7.13605	62.0402	3.13068	12.4079	4	8	wilcoxon	E
YKL037W	AIM26	0.0040404	0.0182227	-26.6913	32.1637	104.67	1.6459	2.38725	4	8	wilcoxon	E
YGL152C	YGL152C	0.0040404	0.0182227	-26.6524	28.1863	98.6121	2.46387	4.97065	4	8	wilcoxon	E
YMR165C	PAH1	0.214141	0.32125	-26.596	14.3724	73.463	25.2458	2.52087	4	8	wilcoxon	E
YOL044W	PEX15	0.0040404	0.0182227	-26.5396	26.8773	95.26	3.99827	2.31664	4	8	wilcoxon	E
YDR334W	SWR1	0.0040404	0.0182227	-26.2612	18.8357	81.8778	6.5373	2.74904	4	8	wilcoxon	E
YJL208C	NUC1	0.0040404	0.0182227	-26.2372	26.3236	97.2511	3.7116	3.02244	4	8	wilcoxon	E
YDL065C	PEX19	0.0040404	0.0182227	-26.1325	22.619	84.6322	2.23466	3.25529	4	8	wilcoxon	E
YPL101W	ELP4	0.0040404	0.0182227	-26.0941	15.1381	71.9666	4.18667	0.837392	4	8	wilcoxon	E
