R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YOR061W	CKA2	2.28586e-05	0.000428345	-278940	101805	462568	22234	22834.2	4	8	t-test	E
YNL154C	YCK2	0.00014571	0.00174317	-278546	65555.3	418050	24650.9	48519.7	4	8	t-test	E
YOL155C	HPF1	1.47335e-05	0.000302894	-277984	184408	561762	18329.3	36965.2	4	8	t-test	E
YHL022C	SPO11	0.0011858	0.00849725	-277557	169911	543630	41134.8	47546.4	4	8	t-test	E
YKR034W	DAL80	3.39895e-06	9.59422e-05	-277316	194886	573679	12417.2	31452.4	4	8	t-test	E
YJL094C	KHA1	4.4048e-26	4.66359e-23	-276638	79853.9	433103	11625.2	15697.3	28	56	t-test	E
YGR286C	BIO2	8.54729e-05	0.00116019	-276356	225924	610221	25338.3	42905.2	4	8	t-test	E
YFR011C	MIC19	0.00299361	0.0172724	-275150	150731	517403	44545.8	30557.9	4	8	t-test	E
YNR034W	SOL1	0.000843689	0.00661671	-274117	152808	518672	32076.9	20160.6	4	8	t-test	E
YNL257C	SIP3	0.00435458	0.0230521	-273848	129311	489798	50605.6	58532.6	4	8	t-test	E
YKR019C	IRS4	3.35363e-07	1.75341e-05	-273678	20646.6	357576	13626.6	22179.3	4	8	t-test	E
YOL118C	YOL118C	7.27978e-05	0.00103456	-273590	289767	684425	25141.4	24034	4	8	t-test	E
YIL058W	YIL058W	0.0347015	0.107114	-273534	168995	537630	82158.1	49133.9	4	8	t-test	E
YMR075W	RCO1	4.85357e-06	0.000125335	-273353	47648.3	389986	18494.8	29224.8	4	8	t-test	E
YER164W	CHD1	0.000120711	0.00150356	-272948	9674.29	343359	2080.66	43483.9	4	8	t-test	E
YJR137C	ECM17	0.000887166	0.00688122	-272354	243332	626508	37929.1	36130.4	4	8	t-test	E
YLR072W	YLR072W	7.40944e-05	0.00103904	-272267	157521	522150	24510.5	22412.8	4	8	t-test	E
YPR127W	YPR127W	1.82119e-05	0.0003621	-271511	202209	575524	22299.3	28669.1	4	8	t-test	E
YDR255C	RMD5	4.42055e-07	2.06783e-05	-271189	210425	585115	2141.91	19365.6	4	8	t-test	E
YAL055W	PEX22	0.000782992	0.00632628	-270652	24485.3	358564	3030.54	58463.6	4	8	t-test	E
YBR105C	VID24	2.44915e-05	0.000450434	-270406	148638	509097	23018	28495.1	4	8	t-test	E
YPL087W	YDC1	5.56766e-05	0.000842643	-270394	160857	523928	17376.6	42865.2	4	8	t-test	E
YDR067C	OCA6	1.29304e-05	0.000272438	-269737	135667	492526	20606.3	23105.2	4	8	t-test	E
YGR038W	ORM1	3.40045e-05	0.000592631	-268781	177889	542661	9412.96	38350.3	4	8	t-test	E
YOL105C	WSC3	1.60515e-07	1.04582e-05	-268272	182713	547903	9734.36	21817.1	4	8	t-test	E
YCR086W	CSM1	2.90618e-06	8.60677e-05	-267948	24571.5	355383	12546.2	29948.9	4	8	t-test	E
YNL119W	NCS2	1.41866e-05	0.000294511	-267927	24889.3	355743	9228.74	34418.1	4	8	t-test	E
YPL088W	YPL088W	0.00117375	0.00843946	-267890	157173	516410	20547	64418.9	4	8	t-test	E
YBR086C	IST2	0.00215715	0.0133756	-267249	166301	526722	42960.4	36993.9	4	8	t-test	E
YOR298C-A	MBF1	9.01427e-07	3.54656e-05	-266607	55649	391509	11251	26149.9	4	8	t-test	E
YER161C	SPT2	0.000826298	0.00653189	-266425	85736.5	427842	25141.4	60256.5	4	8	t-test	E
YJL078C	PRY3	0.000476576	0.00439717	-265785	151650	507143	34151.9	38446.1	4	8	t-test	E
YNL120C	YNL120C	7.83654e-08	6.14588e-06	-265044	38565.7	368857	10987.3	19029.3	4	8	t-test	E
YKR096W	ESL2	0.000147846	0.00176374	-264480	213399	580576	27793.4	28029.3	4	8	t-test	E
YHR111W	UBA4	0.000100445	0.0012969	-263826	49033.8	380094	6837	42271.7	4	8	t-test	E
YPR170C	YPR170C	0.00931534	0.0405452	-263623	182019	541412	55009	34598.4	4	8	t-test	E
YPR174C	YPR174C	0.0132433	0.0521827	-263570	241417	613511	58502.5	30863.9	4	8	t-test	E
YPL179W	PPQ1	2.25796e-06	7.08332e-05	-263306	194619	556335	16674.5	24485.3	4	8	t-test	E
YCR073W-A	SOL2	0.00791837	0.0356369	-263152	208946	573553	48834.1	22221.1	4	8	t-test	E
