R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YMR080C	NAM7	0.0076721	0.112817	-415395	853837	1424440	86035.6	62746.6	4	8	t-test	E
YDL036C	PUS9	0.00920529	0.124154	-415111	1199280	1811810	82353.2	108423	4	8	t-test	E
YBR074W	PFF1	0.000200323	0.00962807	-413166	1315820	1940420	35589.8	70317.5	4	8	t-test	E
YBR114W	RAD16	0.0133531	0.149328	-412900	1010020	1596930	97794.9	76536.2	4	8	t-test	E
YBR073W	RDH54	0.0160064	0.159125	-412855	998426	1583860	76417.2	135189	4	8	t-test	E
YNL333W	SNZ2	0.00855876	0.120434	-409761	1136260	1735080	71162.5	116139	4	8	t-test	E
YBR145W	ADH5	0.041315	0.252481	-409202	1351430	1975940	124604	124530	4	8	t-test	E
YLR038C	COX12	0.000247998	0.0112195	-407669	333868	832218	44404.9	64669.9	4	8	t-test	E
YBR207W	FTH1	0.0375204	0.242908	-406716	1412880	2042110	125039	102187	4	8	t-test	E
YBR138C	YBR138C	0.00265169	0.0564317	-404683	1201160	1802220	54750.7	96538.1	4	8	t-test	E
YGL043W	DST1	0.0282199	0.213032	-404681	801597	1353790	105735	27046.6	4	8	t-test	E
YBR272C	HSM3	0.0246562	0.201254	-404667	1298980	1911990	110427	65904.4	4	8	t-test	E
YBR199W	KTR4	0.0647977	0.320735	-403946	1261800	1869440	121909	168894	4	8	t-test	E
YIL040W	APQ12	0.343507	0.657588	-403088	290758	778696	290024	310102	4	8	t-test	E
YBR220C	YBR220C	0.00269577	0.0567989	-402879	1293960	1904350	30750.3	102187	4	8	t-test	E
YOR298C-A	MBF1	0.0354954	0.237394	-402282	1011300	1586440	121941	98394.4	4	8	t-test	E
YLR381W	CTF3	0.00372129	0.0703556	-401478	1089540	1673360	60600.7	98557.9	4	8	t-test	E
YCR020C	PET18	0.0148765	0.154884	-400508	1273790	1879050	72430.8	129651	4	8	t-test	E
YML013C-A	YML013C-A	0.0274049	0.209117	-400001	240919	719298	25313.5	161485	4	8	t-test	E
YDL071C	YDL071C	0.00953321	0.125095	-399161	971983	1538820	64519.8	119758	4	8	t-test	E
YOL064C	MET22	0.0674781	0.32475	-397924	5082.43	452290	1046.93	206627	4	8	t-test	E
YPL226W	NEW1	0.06173	0.311965	-397436	7625.03	454595	1711.66	200769	4	8	t-test	E
YCR095C	OCA4	0.00957042	0.125095	-391968	1196240	1782430	85578.1	82287	4	8	t-test	E
YBR169C	SSE2	0.0117576	0.142204	-391712	1220800	1809700	89518.2	84338.8	4	8	t-test	E
YOR125C	CAT5	0.000710126	0.0236802	-388206	497383	993886	52797.9	50549.8	4	8	t-test	E
YGR250C	YGR250C	0.0186347	0.172802	-387934	1104170	1674570	84041	122341	4	8	t-test	E
YBR125C	PTC4	0.00334233	0.0668294	-386494	1430850	2039590	56178.1	94217.5	4	8	t-test	E
YPR020W	ATP20	0.00137924	0.038428	-385355	493595	986435	14712.6	86072.2	4	8	t-test	E
YGL144C	ROG1	0.0130552	0.148626	-385059	1353750	1951450	90678.6	70083.1	4	8	t-test	E
YER089C	PTC2	0.0292683	0.217458	-384128	1289460	1878250	110965	77936.1	4	8	t-test	E
YLR418C	CDC73	0.000274854	0.0117576	-381349	543399	1037830	44497.7	55449.4	4	8	t-test	E
YPL183W-A	RTC6	5.77837e-06	0.000789399	-381079	299864	764215	22350.8	42164.8	4	8	t-test	E
YPL004C	LSP1	0.00873067	0.121758	-380823	1199220	1773260	34979.3	119339	4	8	t-test	E
YJL196C	ELO1	0.0293869	0.217664	-379493	917952	1456110	109754	79605.5	4	8	t-test	E
YOR286W	FMP31	0.00436765	0.0777184	-379270	1017280	1567330	70072	75194.8	4	8	t-test	E
YMR167W	MLH1	0.016874	0.163527	-379101	681659	1190480	75772.4	121749	4	8	t-test	E
YPL088W	YPL088W	0.0654873	0.320994	-376706	1054330	1606040	117465	153865	4	8	t-test	E
YCR073C	SSK22	0.0151602	0.156188	-376429	1303520	1885380	86867.8	42292.1	4	8	t-test	E
YFR033C	QCR6	0.00526139	0.088071	-376209	904294	1437090	70398.3	82464	4	8	t-test	E
YHL016C	DUR3	0.0074093	0.110878	-375409	1073650	1626260	73956.8	43210.4	4	8	t-test	E
YDL184C	RPL41A	0.351896	0.662243	-375022	1095780	1650660	339637	63103.3	4	8	t-test	E
YIR023W	DAL81	0.088332	0.371142	-373648	221197	667588	35441.3	210385	4	8	t-test	E
YBR036C	CSG2	0.16942	0.483124	-373293	380261	845704	66845.8	267171	4	8	t-test	E
YMR166C	YMR166C	0.00631756	0.0994605	-373083	694062	1197640	35322.9	109804	4	8	t-test	E
YKR028W	SAP190	0.00664739	0.10312	-372324	347686	808058	35449.9	110622	4	8	t-test	E
YBR144C	YBR144C	0.0383649	0.243488	-371954	1350340	1932910	115230	63080.7	4	8	t-test	E
YHR126C	ANS1	0.0454256	0.267563	-371243	1094600	1645090	119216	104946	4	8	t-test	E
YDL241W	YDL241W	0.0121152	0.144123	-371098	1077760	1626030	50687.6	121610	4	8	t-test	E
YBR187W	GDT1	0.0549649	0.292603	-371080	1012120	1552350	119968	127816	4	8	t-test	E
YDR205W	MSC2	0.0669463	0.323281	-370765	1060440	1606220	138492	84553.4	4	8	t-test	E
YGL079W	KXD1	0.0290014	0.215854	-369373	1335920	1913830	104410	54349.6	4	8	t-test	E
YDL018C	ERP3	0.0161252	0.159931	-369293	1203480	1765110	84063.7	103921	4	8	t-test	E
YLR193C	UPS1	6.42525e-05	0.00461202	-367568	146955	577443	19031.8	54314.2	4	8	t-test	E
YDR074W	TPS2	0.0458919	0.268852	-365679	475439	943977	82564.2	154272	4	8	t-test	E
YDL204W	RTN2	0.0263391	0.206255	-365165	1153120	1703950	91436.3	116159	4	8	t-test	E
YOR065W	CYT1	0.00261997	0.0560383	-362587	371757	824146	61433.5	64322.8	4	8	t-test	E
YKR101W	SIR1	0.104018	0.398212	-362584	840721	1350450	160135	88884.3	4	8	t-test	E
YBR177C	EHT1	0.0609953	0.311516	-362408	1369840	1944080	120632	128894	4	8	t-test	E
YDR494W	RSM28	0.0380195	0.243207	-361857	1047560	1581770	109575	46735.8	4	8	t-test	E
YDL025C	RTK1	0.00576189	0.0942147	-361145	1325500	1892900	39733	103816	4	8	t-test	E
YLR460C	YLR460C	0.0136106	0.149328	-360758	1066580	1601880	85370.8	60699.5	4	8	t-test	E
YGR157W	CHO2	0.0117714	0.142204	-359247	19228.6	424759	9422.46	119442	4	8	t-test	E
YIL002C	INP51	0.110519	0.411653	-357794	1231130	1783230	139534	162805	4	8	t-test	E
YIL059C	YIL059C	0.471685	0.743086	-357089	1142610	1683090	429116	113207	4	8	t-test	E
YMR135W-A	YMR135W-A	0.00707375	0.107374	-356588	1152840	1694020	67375.6	88775.7	4	8	t-test	E
YBR216C	YBP1	0.00301883	0.0620619	-356199	1428560	2003010	41820.5	90239.6	4	8	t-test	E
YOR246C	ENV9	0.0249789	0.201445	-354847	1101750	1634720	97611.8	61464.6	4	8	t-test	E
YNR002C	ATO2	0.0688902	0.326259	-354232	1073940	1602820	133728	75197	4	8	t-test	E
YKR064W	OAF3	0.0388667	0.244217	-354187	998676	1518300	110299	61449.9	4	8	t-test	E
YBR176W	ECM31	0.0337623	0.232872	-354176	1319450	1878290	99720.6	109035	4	8	t-test	E
YLR087C	CSF1	0.180123	0.496034	-353948	132711	546171	127826	235272	4	8	t-test	E
YGL115W	SNF4	0.000293883	0.012446	-352999	1233490	1780490	39347.7	57217.6	4	8	t-test	E
YBR164C	ARL1	0.0068165	0.104402	-352441	1089990	1618830	51713.7	100583	4	8	t-test	E
YKL137W	CMC1	0.0156355	0.157342	-351350	1034220	1555010	83691.4	88135.9	4	8	t-test	E
YDL240W	LRG1	0.0239552	0.19982	-351323	1338700	1896690	79532	117788	4	8	t-test	E
YJL128C	PBS2	0.00223642	0.0511958	-351022	1123110	1654400	56269.3	68165	4	8	t-test	E
YDL034W	YDL034W	0.000398119	0.0156824	-350827	1421010	1988520	43682.5	43445	4	8	t-test	E
YGR038W	ORM1	0.0220815	0.18988	-349355	1103780	1630840	69444.4	122123	4	8	t-test	E
YFR013W	IOC3	0.0163042	0.160952	-348692	1124800	1653680	83486.1	89296.6	4	8	t-test	E
YPR170C	YPR170C	0.00739845	0.110878	-347640	1039420	1556680	62148.7	92755.3	4	8	t-test	E
YDR506C	GMC1	0.0307001	0.221869	-346761	1008050	1520480	90500	113513	4	8	t-test	E
YDR263C	DIN7	0.0882962	0.371142	-345313	1396550	1954880	142276	90576.5	4	8	t-test	E
YML009c	MRPL39	0.000204248	0.00962807	-343510	784326	1265760	30472	58300.5	4	8	t-test	E
YDL065C	PEX19	0.0133928	0.149328	-342340	695512	1164770	75890	91025.4	4	8	t-test	E
YDL027C	YDL027C	0.00397139	0.0734715	-341580	1181060	1708840	52618.4	84290.1	4	8	t-test	E
YML030W	RCF1	5.0727e-11	7.16096e-08	-339849	756363	1230270	31741.6	33837.6	28	56	t-test	E
YGL054C	ERV14	0.00124421	0.035603	-339827	634902	1093930	47381.4	65610.5	4	8	t-test	E
YLR290C	YLR290C	0.00100591	0.0313239	-339534	507659	950795	48859.2	54056.3	4	8	t-test	E
YHR130C	YHR130C	0.114546	0.41604	-339377	1014420	1519360	155992	86218.7	4	8	t-test	E
