R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YNR013C	PHO91	0.04286	0.268907	-161265	550266	690208	51186.2	20396.9	4	8	t-test	E
YBR277C	YBR277C	0.12512	0.421057	-160400	549403	688532	76959.1	28122.3	4	8	t-test	E
YDR162C	NBP2	0.0408432	0.262475	-160261	409952	553126	35554.8	56502.8	4	8	t-test	E
YLR085C	ARP6	0.000753627	0.0275093	-159991	251263	398929	16333.8	28151.1	4	8	t-test	E
YOR125C	CAT5	0.000570257	0.0221563	-159851	256461	403836	21076.3	20250.4	4	8	t-test	E
YOR065W	CYT1	0.00386369	0.0725133	-159683	189245	338472	27398.8	30564.2	4	8	t-test	E
YGL043W	DST1	0.0337278	0.238245	-158971	392564	535006	46023.6	16182.7	4	8	t-test	E
YOR286W	FMP31	0.00420318	0.0760704	-158174	472432	611709	29400.2	23592	4	8	t-test	E
YDL036C	PUS9	0.0129602	0.150374	-156918	544814	680702	34445.6	36019	4	8	t-test	E
YML013C-A	YML013C-A	0.0333289	0.237647	-156668	160720	307877	15366.6	57159.2	4	8	t-test	E
YBR036C	CSG2	0.176772	0.49611	-156547	172510	319196	29621.4	98529.7	4	8	t-test	E
YBR073W	RDH54	0.0174526	0.179961	-156468	460045	598038	32907.3	42569.3	4	8	t-test	E
YGL079W	KXD1	0.0107331	0.139076	-156095	582409	716373	34181.3	18281.8	4	8	t-test	E
YDL038C	YDL038C	0.00223315	0.0543529	-155619	576765	710437	25686	22910.3	4	8	t-test	E
YBR169C	SSE2	0.0112257	0.141579	-155052	547582	681578	35310.6	24845.4	4	8	t-test	E
YKR101W	SIR1	0.0726585	0.337716	-154933	407611	545686	59541.3	31861.7	4	8	t-test	E
YBR144C	YBR144C	0.0204954	0.190409	-154857	603413	735546	38698.9	15218	4	8	t-test	E
