R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YBR092C	PHO3	0.153535	0.592728	-164394	776300	838060	34940.2	48199.4	4	8	wilcoxon	E
YIL084C	SDS3	0.00808081	0.18399	-164310	319093	440929	12650.9	28910.4	4	8	wilcoxon	E
YPL179W	PPQ1	0.0161616	0.265289	-164180	623430	674795	52334.2	30244.4	4	8	wilcoxon	E
YLR381W	CTF3	0.00808081	0.18399	-163635	589038	706980	25973.1	26314.4	4	8	wilcoxon	E
YER176W	ECM32	0.0040404	0.130619	-162282	641636	748488	18393.6	11377.1	4	8	wilcoxon	E
YBR197C	YBR197C	0.0161616	0.265289	-161957	610840	693966	35345.9	28455.4	4	8	wilcoxon	E
YBR093C	PHO5	0.109091	0.535963	-161933	158074	322743	18024.6	51167.6	4	8	wilcoxon	E
YNL089C	YNL089C	0.214141	0.652438	-161813	629929	711753	22829.2	53077	4	8	wilcoxon	E
YOL119C	MCH4	0.00808081	0.18399	-161317	668954	758350	32311.7	23517.3	4	8	wilcoxon	E
YBR207W	FTH1	0.0161616	0.265289	-159036	726139	801935	34495.8	23623.8	4	8	wilcoxon	E
YDL036C	PUS9	0.0161616	0.265289	-158276	670925	772041	35136.3	16386	4	8	wilcoxon	E
YFR013W	IOC3	0.00808081	0.18399	-157795	603765	679902	40277.9	32871.2	4	8	wilcoxon	E
