R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YKL214C	YRA2	0.0040404	0.0168086	-688660	373668	2019120	129457	158917	4	8	wilcoxon	E
YEL062W	NPR2	0.20194	0.336633	-686989	82017.2	1565550	18315.4	312538	4	8	wilcoxon	E
YIL057C	RGI2	0.214141	0.336633	-683222	525726	2429270	328022	115381	4	8	wilcoxon	E
YOR277C	YOR277C	0.0040404	0.0168086	-683052	334176	2033930	22235.4	80896.7	4	8	wilcoxon	E
YDL035C	GPR1	0.367677	0.503105	-682517	662.732	1595860	412046	231739	4	8	wilcoxon	E
YBR130C	SHE3	0.0161616	0.0479303	-682517	501200	2482250	137730	99260.6	4	8	wilcoxon	E
YML034W	SRC1	0.0040404	0.0168086	-680429	245562	1759300	53849.6	97135.4	4	8	wilcoxon	E
YOR220W	RCN2	0.0040404	0.0168086	-680332	278995	1950600	49325.7	150350	4	8	wilcoxon	E
YKR028W	SAP190	0.0040404	0.0168086	-678604	148993	1606600	42187.6	136681	4	8	wilcoxon	E
YJR044C	VPS55	0.00808081	0.028074	-678164	388092	2188370	104568	103024	4	8	wilcoxon	E
YJL197W	UBP12	0.0040404	0.0168086	-678059	568766	2500860	47358.2	125933	4	8	wilcoxon	E
YDR155C	CPR1	0.0040404	0.0168086	-674951	438931	2201890	87194.6	129820	4	8	wilcoxon	E
YBR278W	DPB3	0.0040404	0.0168086	-674911	62091.3	1517730	14045.1	176957	4	8	wilcoxon	E
YJL168C	SET2	0.0040404	0.0168086	-669606	30280.5	1398120	6392.86	134309	4	8	wilcoxon	E
YPL107W	YPL107W	0.0161616	0.0479303	-669590	322621	2107710	126517	172765	4	8	wilcoxon	E
YOR246C	ENV9	0.0040404	0.0168086	-669423	436512	2214770	74478.1	75265.7	4	8	wilcoxon	E
YCR019W	MAK32	0.0040404	0.0168086	-668609	442521	2082090	59089.2	148990	4	8	wilcoxon	E
YHL007C	STE20	0.266236	0.411891	-667720	631.591	1276000	165.57	296292	4	8	wilcoxon	E
YBR187W	GDT1	0.0040404	0.0168086	-667549	288823	1932220	51124.7	90345.2	4	8	wilcoxon	E
YKR034W	DAL80	0.0040404	0.0168086	-667478	400900	2166010	24916.4	120610	4	8	wilcoxon	E
YOL147C	PEX11	0.0040404	0.0168086	-667072	471837	2261800	62507.9	114521	4	8	wilcoxon	E
YCR073W-A	SOL2	0.0040404	0.0168086	-666547	369541	2068580	111901	90880.4	4	8	wilcoxon	E
YLR343W	GAS2	0.0040404	0.0168086	-665956	439165	2102330	83562.8	131679	4	8	wilcoxon	E
YMR135C	GID8	0.0040404	0.0168086	-665943	282083	1895560	22970.7	113511	4	8	wilcoxon	E
YGL221C	NIF3	0.0161616	0.0479303	-664096	355028	2080720	58764.6	263535	4	8	wilcoxon	E
YOR061W	CKA2	0.0040404	0.0168086	-663634	179408	1704290	49829.8	85731.9	4	8	wilcoxon	E
YBR277C	YBR277C	0.0040404	0.0168086	-662629	101910	1512460	6962.56	83436	4	8	wilcoxon	E
YEL037C	RAD23	0.0282828	0.0750958	-661544	186767	1720070	49563.1	191627	4	8	wilcoxon	E
