R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDP
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR388W	RVS167	0.0384054	0.233489	-0.6777	13.2406	12.3829	0.199117	0.0438114	4	8	t-test	E
YAL011W	SWC3	0.00385873	0.0661608	-0.675187	12.716	11.914	0.123471	0.0903902	4	8	t-test	E
YLR418C	CDC73	0.0028227	0.0566652	-0.672851	12.5935	11.8029	0.115344	0.0781241	4	8	t-test	E
YGR132C	PHB1	0.000331196	0.0196222	-0.670548	13.157	12.3023	0.0785701	0.0834977	4	8	t-test	E
YIL006W	YIA6	0.0170737	0.153421	-0.669962	13.3185	12.4454	0.156587	0.0525508	4	8	t-test	E
YLL042C	ATG10	0.000265782	0.0184471	-0.668431	13.329	12.4534	0.0625733	0.0926109	4	8	t-test	E
YDR395W	SXM1	0.0004951	0.0233118	-0.667839	13.3182	12.4432	0.0861108	0.0769407	4	8	t-test	E
YNL094W	APP1	0.00181649	0.0447589	-0.631932	13.3128	12.4065	0.0951018	0.0534833	4	8	t-test	E
YOL013W-A	YOL013W-A	0.113023	0.396183	-0.622746	13.0177	12.1357	0.278292	0.161661	4	8	t-test	E
YGR174C	CBP4	0.0382574	0.233458	-0.617435	12.4541	11.6296	0.192258	0.112291	4	8	t-test	E
YNL257C	SIP3	0.157562	0.46316	-0.613465	13.3482	12.4216	0.328901	0.0924454	4	8	t-test	E
YOR220W	RCN2	7.16745e-05	0.00989548	-0.611744	13.3088	12.385	0.0586852	0.0624185	4	8	t-test	E
YDL184C	RPL41A	0.246375	0.559947	-0.609346	13.3681	12.4356	0.423943	0.0427709	4	8	t-test	E
YIL058W	YIL058W	0.0115447	0.122282	-0.608159	13.1233	12.2168	0.114909	0.14215	4	8	t-test	E
YHR151C	MTC6	0.165574	0.467558	-0.605104	12.1571	11.3544	0.306736	0.212595	4	8	t-test	E
YPR023C	EAF3	0.00033611	0.0196222	-0.602971	13.3093	12.3776	0.0647833	0.036624	4	8	t-test	E
YHL025W	SNF6	0.793201	0.914851	-0.60236	9.59242	9.0702	1.58273	1.39135	4	8	t-test	E
YMR080C	NAM7	0.0233162	0.179535	-0.600226	13.1501	12.2335	0.15469	0.0519877	4	8	t-test	E
YNL286W	CUS2	0.0807543	0.334021	-0.589501	13.3883	12.4359	0.235902	0.103289	4	8	t-test	E
YBR104W	YMC2	0.00238256	0.0512239	-0.589186	13.2987	12.3559	0.0949315	0.0927123	4	8	t-test	E
YHR077C	NMD2	6.56802e-16	1.39078e-12	-0.588729	13.3161	12.371	0.0424003	0.0273724	28	56	t-test	E
YGL063W	PUS2	0.0286622	0.203324	-0.58866	13.4216	12.4648	0.16109	0.0510066	4	8	t-test	E
YHL034C	SBP1	0.182165	0.491693	-0.587377	13.1491	12.2212	0.337293	0.127854	4	8	t-test	E
YJR133W	XPT1	0.0221049	0.175966	-0.585353	13.3226	12.3738	0.154484	0.0714827	4	8	t-test	E
YML006C	GIS4	0.0839067	0.340043	-0.585293	12.2032	11.3778	0.231648	0.145517	4	8	t-test	E
YGL226W	MTC3	0.0171408	0.15347	-0.579387	12.5984	11.7242	0.144042	0.106799	4	8	t-test	E
YBR182C	SMP1	0.0502776	0.268068	-0.575677	13.3424	12.3828	0.190837	0.0582098	4	8	t-test	E
YKR034W	DAL80	0.00724765	0.094734	-0.575473	13.3487	12.3882	0.11026	0.0465292	4	8	t-test	E
YOR106W	VAM3	0.409742	0.682946	-0.575409	11.264	10.5334	0.551944	0.292299	4	8	t-test	E
YGR183C	QCR9	0.0944291	0.364092	-0.574229	12.5318	11.6603	0.244154	0.0883136	4	8	t-test	E
YPL137C	GIP3	0.00360782	0.0632041	-0.57373	13.2332	12.2839	0.103529	0.0740224	4	8	t-test	E
YBR221C	PDB1	0.00161952	0.0428667	-0.572982	13.0751	12.1426	0.0469861	0.106066	4	8	t-test	E
YJL078C	PRY3	0.0562884	0.284125	-0.571362	13.3614	12.3959	0.20101	0.0897303	4	8	t-test	E
YLR290C	YLR290C	0.00898921	0.105291	-0.571287	12.4962	11.626	0.123554	0.0768539	4	8	t-test	E
YNR049C	MSO1	0.0190716	0.161919	-0.570372	13.3141	12.3529	0.145787	0.105604	4	8	t-test	E
YBR197C	YBR197C	0.00546284	0.0822759	-0.56651	13.4208	12.4443	0.105101	0.0518988	4	8	t-test	E
YGR028W	MSP1	0.0288838	0.204212	-0.566412	13.5244	12.5365	0.162988	0.0894375	4	8	t-test	E
YDR375C	BCS1	0.00196681	0.0464651	-0.559876	12.437	11.5632	0.0900006	0.0629047	4	8	t-test	E
YDL001W	RMD1	0.00808871	0.102256	-0.557657	13.4314	12.4459	0.116888	0.0936674	4	8	t-test	E
YGR270W	YTA7	0.0611607	0.296356	-0.55637	12.5634	11.6725	0.201445	0.0913404	4	8	t-test	E
YGL043W	DST1	0.0407857	0.24138	-0.547867	13.1272	12.1666	0.166396	0.0430834	4	8	t-test	E
YKR101W	SIR1	0.0581453	0.288343	-0.544266	13.1694	12.2009	0.193055	0.0778959	4	8	t-test	E
YDR244W	PEX5	0.144703	0.448632	-0.542367	12.5541	11.6518	0.278305	0.097836	4	8	t-test	E
YJL192C	SOP4	0.0454058	0.257766	-0.53836	13.4208	12.4193	0.172611	0.0552005	4	8	t-test	E
YKL199C	YKT9	0.0266326	0.1948	-0.532897	13.5357	12.5167	0.149633	0.0953053	4	8	t-test	E
YGL054C	ERV14	0.00811339	0.102263	-0.532235	12.8969	11.9478	0.11126	0.0626424	4	8	t-test	E
YDL076C	RXT3	0.00230717	0.0510057	-0.53214	13.4776	12.4644	0.0820427	0.0887445	4	8	t-test	E
YML072C	TCB3	0.0201814	0.168576	-0.531623	13.6218	12.5921	0.130729	0.0435209	4	8	t-test	E
YHR012W	VPS29	0.336889	0.630179	-0.530687	12.2586	11.3785	0.444739	0.189558	4	8	t-test	E
YHL041W	YHL041W	0.000860008	0.0311686	-0.52894	13.4802	12.4638	0.0317037	0.0883805	4	8	t-test	E
YNL183C	NPR1	0.160111	0.464185	-0.528529	12.8005	11.8587	0.283729	0.113116	4	8	t-test	E
YHR061C	GIC1	0.014503	0.140426	-0.528315	13.3958	12.3881	0.127439	0.0759156	4	8	t-test	E
YDL065C	PEX19	0.0402692	0.238917	-0.527117	12.8403	11.8928	0.162263	0.118889	4	8	t-test	E
YBR222C	PCS60	0.00348968	0.0626221	-0.52704	13.5826	12.5532	0.0909301	0.0506593	4	8	t-test	E
YPL036W	PMA2	0.0172885	0.153817	-0.526509	13.5748	12.5458	0.120224	0.121078	4	8	t-test	E
YDR254W	CHL4	0.00197511	0.0464651	-0.524789	13.5111	12.4876	0.0700458	0.0273372	4	8	t-test	E
YGR286C	BIO2	0.0498956	0.267531	-0.522779	13.5043	12.4798	0.176733	0.0806775	4	8	t-test	E
YOL119C	MCH4	0.0472938	0.260048	-0.522672	13.6498	12.6091	0.168591	0.0477102	4	8	t-test	E
YDR305C	HNT2	0.00241907	0.0512239	-0.521758	13.6362	12.5962	0.0831898	0.0843872	4	8	t-test	E
YBR150C	TBS1	0.0220369	0.175966	-0.52094	13.4247	12.4073	0.138919	0.0731118	4	8	t-test	E
YBR223C	TDP1	0.00373902	0.0648453	-0.514518	13.5378	12.5022	0.0886318	0.0462734	4	8	t-test	E
YNL140C	YNL140C	0.443925	0.704041	-0.514272	11.7818	10.9397	0.457693	0.397432	4	8	t-test	E
YLR134W	PDC5	0.00142186	0.0401438	-0.513205	13.4477	12.4209	0.0782773	0.0667048	4	8	t-test	E
YDL224C	WHI4	0.00182588	0.0447589	-0.51079	13.7869	12.7205	0.0801892	0.0527257	4	8	t-test	E
YDR074W	TPS2	0.174823	0.480837	-0.51019	12.5886	11.6539	0.224015	0.236489	4	8	t-test	E
YCR102W-A	YCR102W-A	0.00235907	0.0512239	-0.508271	13.3963	12.3708	0.0773622	0.0866535	4	8	t-test	E
YLR218C	COA4	0.00465553	0.0732944	-0.506105	12.7013	11.7505	0.0802398	0.101488	4	8	t-test	E
YER098W	UBP9	0.0145234	0.140426	-0.504455	13.3245	12.3035	0.120715	0.0644481	4	8	t-test	E
YLR095C	IOC2	0.0169005	0.152935	-0.502428	13.3077	12.2867	0.125367	0.069413	4	8	t-test	E
YPL172C	COX10	0.00300647	0.0584859	-0.502313	12.645	11.697	0.0287916	0.102426	4	8	t-test	E
YJL196C	ELO1	0.0370681	0.22975	-0.501811	13.2925	12.2726	0.155003	0.0800803	4	8	t-test	E
YMR304W	UBP15	0.111866	0.394465	-0.500938	12.7509	11.79	0.217318	0.146327	4	8	t-test	E
YBL051C	PIN4	0.0291211	0.205495	-0.499199	12.6445	11.6939	0.122676	0.134543	4	8	t-test	E
YJL128C	PBS2	0.00202186	0.0467901	-0.495597	13.4974	12.4495	0.0805332	0.0642525	4	8	t-test	E
YNL052W	COX5A	0.00723	0.094734	-0.494826	13.2697	12.2461	0.0971713	0.0929413	4	8	t-test	E
YOL081W	IRA2	0.0101495	0.113185	-0.494417	12.9604	11.9706	0.109294	0.0831564	4	8	t-test	E
YDR493W	MZM1	0.00105433	0.0338265	-0.494296	13.4066	12.3675	0.0415182	0.0855651	4	8	t-test	E
YPR046W	MCM16	0.00120054	0.0363162	-0.493674	13.472	12.4251	0.059116	0.0830049	4	8	t-test	E
YOR298C-A	MBF1	0.0464968	0.259736	-0.486227	13.4502	12.3991	0.16016	0.0952856	4	8	t-test	E
