R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDR
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDR
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDL019C	OSH2	0.00401772	0.0561552	-0.865941	8.22054	8.8767	0.0726734	0.204717	4	8	t-test	E
YGR085C	RPL11B	0.00971066	0.080795	-0.864464	7.03948	7.72147	0.120411	0.234383	4	8	t-test	E
YDL222C	FMP45	0.00120803	0.0360477	-0.864275	8.04973	8.70821	0.124539	0.136007	4	8	t-test	E
YBL089W	AVT5	0.0234785	0.126988	-0.8579	7.47359	8.13915	0.229747	0.11378	4	8	t-test	E
YCL044C	MGR1	0.000573271	0.0218721	-0.853209	8.12315	8.76913	0.105689	0.129511	4	8	t-test	E
YBL051C	PIN4	0.00821779	0.0744342	-0.85239	7.51695	8.17613	0.181233	0.141861	4	8	t-test	E
YDR024W	FYV1	0.0232387	0.126336	-0.845643	7.96075	8.60308	0.228187	0.126739	4	8	t-test	E
YDL041W	YDL041W	0.39596	0.572513	-0.843518	0.557043	1.36823	0.191451	0.896672	4	8	t-test	E
YBR177C	EHT1	0.0241257	0.128519	-0.838273	8.38847	9.01374	0.22392	0.19087	4	8	t-test	E
YBR084W	MIS1	0.000378359	0.0172296	-0.836338	7.98439	8.61709	0.0756136	0.13545	4	8	t-test	E
YBR184W	YBR184W	0.0154055	0.100491	-0.834534	8.48643	9.10578	0.179783	0.213937	4	8	t-test	E
YBR072W	HSP26	0.0111953	0.0860474	-0.834517	8.4709	9.09059	0.066039	0.239648	4	8	t-test	E
YBR203W	COS111	0.0119328	0.088237	-0.833914	8.59965	9.21578	0.128164	0.232668	4	8	t-test	E
YBR116C	YBR116C	0.00416453	0.0566246	-0.832548	8.30944	8.93093	0.106092	0.192538	4	8	t-test	E
YBR188C	NTC20	0.0187884	0.11263	-0.831622	8.36112	8.98052	0.139379	0.254435	4	8	t-test	E
YBR172C	SMY2	0.0305933	0.139766	-0.831512	8.36335	8.98259	0.21533	0.238755	4	8	t-test	E
YBR162W-A	YSY6	0.0824427	0.235909	-0.830674	8.45383	9.07015	0.244516	0.345896	4	8	t-test	E
YDL226C	GCS1	0.00177612	0.0410217	-0.829867	6.8536	7.50608	0.123562	0.144836	4	8	t-test	E
YBR042C	CST26	0.00172423	0.0410217	-0.829151	7.95179	8.57822	0.0303328	0.167141	4	8	t-test	E
YBR103W	SIF2	0.00145478	0.0387485	-0.828326	7.25091	7.89272	0.127221	0.113498	4	8	t-test	E
YGL252C	RTG2	0.0190014	0.11366	-0.827695	7.08289	7.72796	0.0582328	0.266607	4	8	t-test	E
YDL171C	GLT1	0.0862823	0.241511	-0.827356	8.06503	8.6871	0.335652	0.0909103	4	8	t-test	E
YDR305C	HNT2	0.00193382	0.0419874	-0.826077	8.08456	8.70493	0.125028	0.145414	4	8	t-test	E
YDL076C	RXT3	0.000356112	0.0165514	-0.825411	8.07882	8.69867	0.0952993	0.118173	4	8	t-test	E
YCR095C	OCA4	0.00718578	0.0710746	-0.82249	8.00544	8.62412	0.165312	0.095817	4	8	t-test	E
YLR290C	YLR290C	0.000686058	0.025047	-0.821095	7.96313	8.58143	0.11058	0.0895847	4	8	t-test	E
YBR098W	MMS4	0.0100931	0.0818855	-0.817376	8.0671	8.67936	0.146952	0.207394	4	8	t-test	E
YDL133C-A	RPL41B	0.0321971	0.143079	-0.815638	7.91618	8.53023	0.240056	0.174185	4	8	t-test	E
YBR065C	ECM2	0.00353082	0.053982	-0.814915	8.40569	9.00773	0.0852114	0.187065	4	8	t-test	E
YBR125C	PTC4	0.0371384	0.155878	-0.81192	8.58942	9.1843	0.164958	0.287106	4	8	t-test	E
