R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDP
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR388W	RVS167	0.0040404	0.0770771	-0.6009	13.2666	12.3578	0.199117	0.0438114	4	8	wilcoxon	E
YLR418C	CDC73	0.0040404	0.0770771	-0.593947	12.6522	11.8669	0.115344	0.0781241	4	8	wilcoxon	E
YDR359C	EAF1	0.349394	0.68777	-0.586875	9.20443	8.9254	0.25941	1.57448	4	8	wilcoxon	E
YDR207C	UME6	0.367677	0.68777	-0.585182	10.5082	9.94331	0.214796	0.502074	4	8	wilcoxon	E
YMR126C	DLT1	0.0282828	0.233485	-0.583479	13.2153	12.2935	1.18066	0.327155	4	8	wilcoxon	E
YOR220W	RCN2	0.0040404	0.0770771	-0.576899	13.2998	12.4637	0.0586852	0.0624185	4	8	wilcoxon	E
YNR049C	MSO1	0.0727273	0.351598	-0.576853	13.364	12.3514	0.145787	0.105604	4	8	wilcoxon	E
YGR182C	YGR182C	0.0040404	0.0770771	-0.576601	13.2864	12.3615	0.143434	0.066253	4	8	wilcoxon	E
YHL005C	YHL005C	0.367677	0.68777	-0.57643	11.5534	10.8599	0.348266	1.36808	4	8	wilcoxon	E
YIL006W	YIA6	0.00808081	0.115226	-0.575486	13.268	12.4124	0.156587	0.0525508	4	8	wilcoxon	E
YBR104W	YMC2	0.0282828	0.233485	-0.56932	13.3084	12.4415	0.0949315	0.0927123	4	8	wilcoxon	E
YNL140C	YNL140C	0.460606	0.760197	-0.568945	11.5024	11.2696	0.457693	0.397432	4	8	wilcoxon	E
YBR084W	MIS1	0.0282828	0.233485	-0.562207	13.027	12.2392	0.232135	0.0764641	4	8	wilcoxon	E
YDR162C	NBP2	0.153535	0.485966	-0.545428	13.1582	12.2935	0.120417	0.159765	4	8	wilcoxon	E
